"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"349","Washington","US_WA","11-Sep","C7_Restrictions.on.internal.movement",0,NA,0,NA,"Guidance for those traveling in the state or traveling from out of state are available on the state's Covid-19 website. https://web.archive.org/web/20200914214055/https://coronavirus.wa.gov/resource-topics/transportation-and-travel"
"350","Arizona","US_AZ","12-Sep","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No new measures have been introduced. Previously noted policies remain valid."
"351","Maine","US_ME","12-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Keep Maine Healthy's FAQs for visitors page confirms that the 14-day quarantine or negative test result requirements are still in place (as of 11th September 2020, when the page was last updated).     Source: http://web.archive.org/web/20200913163551/https://www.maine.gov/covid19/restartingmaine/keepmainehealthy/faqs"
"352","Pennsylvania","US_PA","13-Sep","C7_Restrictions.on.internal.movement",1,"T",1,"T","On September 13, the state's travel advisory was updated to remove California and Texas, leaving 17 states in the list.     Currently, the states include Alabama, Arkansas, Florida, Georgia, Idaho, Illinois, Iowa, Kansas, Louisiana, Mississippi, Missouri, Nevada, North Dakota, Oklahoma, South Carolina, South Dakota, and Tennessee    While essential workers including workers in transportation are exempt, the list of states is fluid and continues to be updated based on insights from the Governor's office. ""In Pennsylvania, Wolf said travelers will be expected to voluntarily self-quarantine for 14 days upon entering the state.""    http://web.archive.org/web/20200915091505/https://www.ydr.com/story/news/2020/09/13/pa-travel-california-and-texas-removed-quarantine-list/5787684002/ "
"353","Connecticut","US_CT","15-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Effective 15 September, Governor Ned Lamont signs Executive Order 9B, exempting mandatory self-quarantine for everyone who tests negative in the 72 hours preceding entry into the state. Enforcement regulation of $500 fine remains.    See the Executive Order:  http://web.archive.org/web/20200917171236/https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-9B.pdf"
"354","Hawaii","US_HI","15-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","""Kaua‘i Mayor Derek S. K. Kawakami announced a new emergency rule which establishes an Enhanced Movement Quarantine, or 'Resort Bubble,' program.    Gov. David Ige signed Mayor’s Emergency Rule 16 authorizing the Enhanced Movement Quarantine program which would permit visitors to leave their hotel rooms to utilize the resort’s property during their mandatory quarantine period. This Resort Bubble concept is a voluntary program for both the resort to participate and the visitor to stay there....In order to participate, resorts must establish security and enforcement policies to protect the safety of both guests and employees of the resort. Security and enforcement are the responsibility of the resort, and all rules, such as mask wearing and physical distancing, must be followed.    Visitors who wish to stay at an Enhanced Movement Quarantine resort must agree to wear an electronic monitoring bracelet that is tracked by the resort. Within established limits, they can utilize the entire resort property, including on-site pools and restaurants. If the monitoring unit is tampered with or the visitor leaves the resort property, hotel security will notify the Kaua‘i Police Department for enforcement.""    https://web.archive.org/web/20200916175356/https://health.hawaii.gov/news/covid-19/hawaii-covid-19-daily-news-digest-september-15-2020/"
"355","New York","US_NY","15-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Six states have been removed from New York’s travel advisory. They are:     California  Hawaii  Maryland  Minnesota  Nevada   Ohio     Meanwhile Puerto Rico has been added to the list, given in its entirety below.     Alaska  Alabama  Arkansas  Delaware  Florida  Georgia  Guam  Iowa  Idaho  Illinois  Indiana  Kansas  Kentucky  Louisiana  Missouri  Mississippi  Montana  North Carolina  North Dakota  Nebraska  Oklahoma  Puerto Rico  South Carolina  South Dakota  Tennessee  Texas  Utah  Virginia  Wisconsin  West Virginia    Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-announces-six-states-removed-travel-advisory-requiring-14-day-quarantines"
"356","Arizona","US_AZ","17-Sep","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No policy change noted."
"357","New York","US_NY","17-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","There was no update to New York's travel advisory between 17th and 21st September. "
"358","Alaska","US_AK","18-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","No changes detected in Health Mandate 010, where Governor Mike Dunleavy ordered that effective 11 August 2020, all travellers arriving into Alaska from another state must comply with new testing and quarantine requirements."
"359","Alabama","US_AL","18-Sep","C7_Restrictions.on.internal.movement",0,NA,0,NA,"There is no evidence that new measures to restrict internal movement have been introduced."
"360","Maine","US_ME","18-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Keep Maine Healthy's FAQs for visitors page was last updated on 11th September 2020; however, it confirms that the 14-day quarantine or negative test result requirements are still in place. We can assume that a change to this policy would have been announced by the state administration.     Source: http://web.archive.org/web/20200913163551/https://www.maine.gov/covid19/restartingmaine/keepmainehealthy/faqs"
"361","Mississippi","US_MS","18-Sep","C7_Restrictions.on.internal.movement",0,NA,0,NA,"There continues to be no restrictions on internal movement."
"362","Pennsylvania","US_PA","18-Sep","C7_Restrictions.on.internal.movement",1,"T",1,"T","By September 18, the Dept. of Health added Wisconsin and Nebraska and removed Nevada from the list of states recommended for domestic travelers returning from to quarantine for 14 days upon return to Pennsylvania.    The following 18 states are on the list of states with recommended quarantine: Alabama, Arkansas, Florida, Georgia, Idaho, Illinois, Iowa, Kansas, Louisiana, Mississippi, Missouri, Nebraska, North Dakota, Oklahoma, South Carolina, South Dakota, Tennessee, and Wisconsin.    Link:  https://web.archive.org/web/20200922185808/https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx"
"363","Colorado","US_CO","19-Sep","C7_Restrictions.on.internal.movement",1,"T",1,"T","Governor Polis amended and extended the Safer at Home Executive Order.    Link: http://web.archive.org/web/20200923174130/https://drive.google.com/file/d/1RSrZ3uUE9sXGk4PpvufbzTnn5Sbr8kw7/view"
"364","Washington DC","US_DC","21-Sep","C7_Restrictions.on.internal.movement",1,"G",1,"G","On September 21, Mayor Bowser and DC Health released an updated list of high-risk states, maintaining the policies on self-isolation upon arrival in Washington, DC. Alaska, Arizona, Delaware, West Virginia, and Wyoming were added, while California, Hawaii, and Ohio were removed. See DC Coronavirus Information website, archived: https://web.archive.org/web/20200923164059/https://coronavirus.dc.gov/release/dc-health-releases-updated-list-high-risk-states-september-21-2020"
"365","New York","US_NY","22-Sep","C7_Restrictions.on.internal.movement",2,"G",2,"G","Five states have been added to New York’s travel advisory: Arizona, Minnesota, Nevada, Rhode Island, and Wyoming. No states or territories have been removed.    Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-announces-five-states-added-travel-advisory-and-10-million-covid-19-diagnostic"
"366","Alaska","US_AK","04-Sep","C8_International.travel.controls",2,NA,2,NA,"No changes detected in Health Mandate 010, where Governor Mike Dunleavy ordered that effective 11 August 2020, all travellers arriving into Alaska from another country must comply with new testing and quarantine requirements."
"367","Massachusetts","US_MA","04-Sep","C8_International.travel.controls",2,NA,2,NA,"The travel order released earlier remains in place, with a quarantine requirement. Certain States remain exempted.  https://web.archive.org/web/20200910183341/https://www.mass.gov/info-details/covid-19-travel-order"
"368","Maine","US_ME","04-Sep","C8_International.travel.controls",0,NA,0,NA,"There is no evidence of any international travel controls at Maine international airports, beyond the requirements for visitors to Maine to either quarantine for 14 days upon arrival or get a negative test result within 72 hours of travelling into Maine (see C7 notes). "
"369","New York","US_NY","04-Sep","C8_International.travel.controls",1,NA,1,NA,"Again, no evidence of further measures at New York airports has been forthcoming, therefore 1 remains in place."
"370","Rhode Island","US_RI","04-Sep","C8_International.travel.controls",2,NA,2,NA,"Executive Order still in place. The 60-day renewal period for all existing and new executive orders is suspended till the 2nd of October, 2020. See Executive Order, archived: http://web.archive.org/web/20200910183118/https://governor.ri.gov/documents/orders/Executive-Order-20-72.pdf    ""Any person arriving from a location outside the 5 0 states or the District of  Columbia must immediately self-quarantine for 14 days upon arrival in Rhode  Island.  3. Any person who has travelled outside the 5 0 states or the District of Columbia  in the last 14 days must self-quarantine for the remainder of the 14-day period  upon arrival in Rhode Island.  4. Instructions for self-quarantine can be found at the Rhode Island Department  of Health's (RIDOH's) website: https://health.ri.gov/diseases/ncov2019/.""    See Executive Order, archived: http://web.archive.org/web/20200829144224/https://governor.ri.gov/documents/orders/Executive-Order-20-67.pdf"
