"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"117","Quebec","CAN_QC","28-Jun-21","C4_Restrictions on gatherings",4,"G",4,"G","All Quebec has now moved on to the """"Green zone"""". A maximum of 10 people or from people from maximum of three different households can gather indoors. A maximum of 20 people is authorized for outdoor activities.    https://web.archive.org/web/20210706030445/https://www.quebec.ca/premier-ministre/actualites/detail/toutes-les-regions-du-quebec-passeront-au-nouveau-palier-vert-des-le-28-juin-32838"
"118","Northwest Territories","CAN_NT","29-Jun-21","C4_Restrictions on gatherings",3,"G",2,"G","Indoor gatherings: As of June 29,  gatherings with a maximum of 200 people are able to proceed without approval required and without masking or distancing. Some exceptions on indoor gatherings still require additional approval includes the following activities deemed high risk: indoor/business gatherings of more than 200 people, funerals/celebrations of life, live singing, wind instrument performances, indoor dancing, winter sports, and handgames.  Outdoor gatherings: Previous policy remains. All persons may gather at an outdoor location provided no more than 200 persons are present with minimal restrictions. Some gatherings are considered high risk like funerals or celebrations of life still require additional approvals from the Office of the Chief Public Health Officer (OCPHO).    https://web.archive.org/web/20210705214402/https://www.gov.nt.ca/covid-19/en/emerging-wisely-2021  https://web.archive.org/web/20210705210949/https://www.gov.nt.ca/en/newsroom/indoor-gathering-restrictions-eased-nwt  https://web.archive.org/web/20210705211032/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/pho-gatherings_order_en.pdf"
"119","Alberta","CAN_AB","01-Jul-21","C4_Restrictions on gatherings",4,"G",0,NA,"On July 1, Alberta entered the final stage of re-opening, which removed all COVID-19 restrictions on gatherings. Previously, no indoor gatherings were allowed and outdoor were limited to 20.     https://web.archive.org/web/20210702043755/https://www.alberta.ca/release.cfm?xID=79489DAA559B5-0124-F511-6AA1E92F0787B002  "
"120","British Columbia","CAN_BC","01-Jul-21","C4_Restrictions on gatherings",NA,NA,0,NA,"As of July 1, 2021, normal personal gatherings and social contact are no-longer prohibited. Source: https://archive.fo/DGdOA"
"121","New Brunswick","CAN_NB","05-Jul-21","C4_Restrictions on gatherings",3,"G",3,"G","On 5 July 2021, the entire province of New Brunswick (NB) remains at Yellow alert -- phase 2 on the path to green: “Indoor informal gatherings are permitted with 20 people or fewer. Indoor formal gatherings are permitted with 50 per cent capacity with a COVID operational plan. Outdoor informal gatherings are permitted with two metres of distancing between groups. Outdoor formal gatherings are permitted with a maximum capacity possible with distancing and a COVID operational plan...Faith venues can continue to be open with a COVID-19 operational plan with a maximum of 50% of the venue, and everyone is wearing a mask.” See Province of NB websites, archived:   https://web.archive.org/web/20210703180650/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"122","Newfoundland and Labrador","CAN_NL","05-Jul-21","C4_Restrictions on gatherings",3,"G",3,"G","On 5 july 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2. “Your household bubble can interact with up to 20 close, consistent contacts from outside your household (Steady 20). Informal gatherings are limited to only those in your Steady 20...Formal gatherings run by a recognized business or organization are limited to no more than 100 people. Physical distancing must be maintained.” See government of NL website, archived: https://web.archive.org/web/20210705111935/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"123","New Brunswick","CAN_NB","07-Jun-21","C5_Close public transport",0,NA,0,NA,"On 7 June 2021, the province of New Brunswick (NB) is at the Yellow level. “Public Transit can operate at full ridership with the continuous use of a mask.” See Province of NB websites, archived:   https://web.archive.org/web/20210607153557/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels.html  https://web.archive.org/web/20210605194810/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"124","Newfoundland and Labrador","CAN_NL","07-Jun-21","C5_Close public transport",1,"G",1,"G","As of 7 June 2021, in the Province of Newfoundland and Labrador (NL), bus transit ridership is still restricted below capacity. However, limits are higher now that most of NL is at a less serious alert level. See St. John’s and Corner Brook, NL websites, archived:  https://web.archive.org/web/20210604124841/https://www.metrobus.com/covid19/  https://web.archive.org/web/20210604131954/https://www.cornerbrook.com/bus-transit/"
"125","Manitoba","CAN_MB","08-Jun-21","C5_Close public transport",0,NA,0,NA,"No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"126","Northwest Territories","CAN_NT","08-Jun-21","C5_Close public transport",1,"T",1,"T","Full service on all Yellowknife Public Transit Bus Routes have resumed from May 17, 2021. Facial coverings remain mandatory.    https://web.archive.org/web/20210614174958/https://www.yellowknife.ca/en/living-here/transit.asp  https://web.archive.org/web/20210614174952/https://www.yellowknife.ca/en/living-here/transit-covid-19-information.asp"
"127","Alberta","CAN_AB","10-Jun-21","C5_Close public transport",0,NA,0,NA,"There is still no closure of public transit as of June 10 in Alberta as it enter into stage 2 of reopening.    https://web.archive.org/web/20210614034913/https://www.alberta.ca/release.cfm?xID=7934477F07AEA-A03E-C928-08F2CE679254D785"
"128","Ontario","CAN_ON","11-Jun-21","C5_Close public transport",1,"G",1,"G","Ontario moves to its Step One of reopening.     https://web.archive.org/web/20210621021725/https://news.ontario.ca/en/release/1000279/ontario-to-move-to-step-one-of-roadmap-to-reopen-on-june-11"
"129","New Brunswick","CAN_NB","14-Jun-21","C5_Close public transport",0,NA,0,NA,"On 14 June 2021, the province of New Brunswick (NB) is at the Yellow level. “Public Transit can operate at full ridership with the continuous use of a mask.” See Province of NB websites, archived:   https://web.archive.org/web/20210614140630/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels.html  https://web.archive.org/web/20210614140847/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"130","Newfoundland and Labrador","CAN_NL","14-Jun-21","C5_Close public transport",1,"G",1,"G","As of 14 June 2021, in the Province of Newfoundland and Labrador (NL), bus transit ridership is still restricted below capacity. However, limits are higher now that most of NL is at a less serious alert level. See St. John’s and Corner Brook, NL websites, archived:  https://web.archive.org/web/20210611185209/https://www.metrobus.com/covid19/  https://web.archive.org/web/20210611185259/https://www.cornerbrook.com/bus-transit/"
"131","Northwest Territories","CAN_NT","15-Jun-21","C5_Close public transport",1,"T",1,"T","Full service on all Yellowknife Public Transit Bus Routes have resumed from May 17, 2021. Facial coverings remain mandatory.    https://web.archive.org/web/20210621183537/https://www.yellowknife.ca/en/living-here/transit.asp  https://web.archive.org/web/20210621183823/https://www.yellowknife.ca/en/living-here/transit-covid-19-information.asp"
"132","New Brunswick","CAN_NB","21-Jun-21","C5_Close public transport",0,NA,0,NA,"On 21 June 2021, the entire province of New Brunswick (NB) is at Yellow alert -- phase 2 on the path to green: “Public Transit can operate at full ridership with the continuous use of a mask.” Same guidance as when NB at full Yellow alert prior to 16 June implementation of path-to-green triggered by achieving 70% 1st dose vaccination rate among eligible population aged 12+. See Province of NB websites, archived:   https://web.archive.org/web/20210619184600/https://www2.gnb.ca/content/dam/gnb/Departments/eco-bce/Promo/covid-19/path-to-green.pdf  https://web.archive.org/web/20210621111612/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"133","Newfoundland and Labrador","CAN_NL","21-Jun-21","C5_Close public transport",1,"G",1,"G","As of 21 June 2021, in the Province of Newfoundland and Labrador (NL), bus transit ridership is still restricted below capacity. However, limits are higher now that most of NL is at a less serious alert level. See St. John’s and Corner Brook, NL websites, archived:  https://web.archive.org/web/20210617111410/https://www.metrobus.com/covid19/  https://web.archive.org/web/20210617111521/https://www.cornerbrook.com/bus-transit/"
"134","Northwest Territories","CAN_NT","22-Jun-21","C5_Close public transport",1,"T",1,"T","No change to previous policy.  Full service on all Yellowknife Public Transit Bus Routes have resumed from May 17, 2021. Facial coverings remain mandatory.    https://web.archive.org/web/20210627201726/https://www.yellowknife.ca/en/living-here/transit.asp  https://web.archive.org/web/20210627202008/https://www.yellowknife.ca/en/living-here/transit-covid-19-information.asp"
