"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"446","Alaska","US_AK","20-Dec","C3_Cancel.public.events",2,"T",2,"T","EO-16 remains in effect in Anchorage, with the stringency of gathering restrictions preventing public events from taking place.    https://web.archive.org/web/20201220232934/https://www.muni.org/covid-19/documents/signed%20eo-16.pdf"
"447","Tennessee","US_TN","20-Dec","C3_Cancel.public.events",2,"T",2,"G","Executive Order 70, effective and enforceable as of 11:59 p.m., CST, on December 20, 2020, shall remain in effect until 11:59 p.m., CST, on January 19, 2021.    Lee's executive order limits public gatherings to 10 people. However, places of worship, weddings and funerals are exempt from the order.     https://web.archive.org/web/https://www.usnews.com/news/best-states/tennessee/articles/2020-12-20/tennessee-governor-limits-gatherings-resists-mask-mandate    https://web.archive.org/web/20201221185500/https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee70.pdf"
"448","Illinois","US_IL","21-Dec","C3_Cancel.public.events",1,"G",1,"G","As of December 21, 2020, the Governor's Executive Order 2020-73, which encourages the limiting of gatherings and prohibits indoor events is still in effect. Source: https://archive.fo/ZusGe"
"449","Georgia","US_GA","16-Nov","C4_Restrictions.on.gatherings",3,"G",3,"G","On 16 October 2020, Governor Brian Kemp signed Executive Order 11.13.20.01, renewing current COVID-19 restrictions through November 30, 2020. Thus, the previous guidance is still in place.    Reference:  https://web.archive.org/save/https://madmimi.com/p/ef7a711?pact=1262003-160630373-12644654706-afc6c3a4be0dc88bdaeee6cdbad9459c595454e9&fbclid=IwAR3Mnz0Fxz1hXXoBNzZEY4hN0B2hNuq-G6f96r8sYFHmGm0GyJYR_PUdIa4"
"450","Illinois","US_IL","16-Nov","C4_Restrictions.on.gatherings",4,"T",4,"T","Noting that the 4T code also applies to Chicago as meetings and social events are limited to 10 individuals, effective November 16. The limitation applies to both indoor and outdoor events, such as weddings and birthday parties.     “Furthermore, places of worship cannot have more than 10 individuals gather for events such as weddings or funerals. Regular services can continue to operate at Phase IV capacity levels of 40%/max. 50 individuals. The 10-person limit does not supersede industries that have specified capacity guidelines in place such as fitness clubs, retail stores or movie theaters. However, a meeting or social event that is outside of normal operations must be within the 10-person limit (e.g., bowling alley hosting a birthday party, or museum holding a book talk).”    https://web.archive.org/web/20201116024530/https://www.chicago.gov/content/dam/city/sites/covid/health-orders/201112_Stay%20at%20home%20advisory%20and%20guidance_vF.pdf  "
"451","Kansas","US_KS","16-Nov","C4_Restrictions.on.gatherings",3,"G",3,"G","As part of the Emergency Order Johnson County enacted on November 16, Mass gatherings within specific enclosed, confined, or designated public spaces, whether indoors or  outdoors, are limited to 50 total individuals or 50 percent of the capacity permitted by the building’s fire code, whichever is less. The mass gathering provision pertains to a distinct building or distinct room in a building.     Johnson County EO FAQ's: https://web.archive.org/web/20201124055309/https://www.jocogov.org/sites/default/files/documents/CMO/November_13_emergency_order_FAQ_approved.pdf "
"452","Nebraska","US_NE","16-Nov","C4_Restrictions.on.gatherings",4,"T",4,"G","On November 16, he Governor reviewed Nebraska’s recently announced plan to tighten or loosen health restrictions in phases, based on trends in coronavirus-related hospitalizations.  A chart outlining each of the five, color-coded phases is available by clicking here.  Currently, Nebraska is in the “orange” phase.      Extra activities: Fan attendance limited to household members & 6 ft Separation  Bars: Patrons required to be seated,Parties of 8, 6 ft Separation  Restaurent: Patrons required to be seated,Parties of 8, 6 ft Separation  Church: 6  ft Separation between Household Units  Wedding & Funeral Reception: Parties of 8, 6 ft Separation, Dancing at Tables Only  Indoor Gathering: 25%, Parties of 8, 6 ft Separation  Outdoor Gatherings: 100%, Parties of 8, 6 ft Separation  Gym: 6 ft Separation between Customers    See the Office of Governor press release, archived: https://web.archive.org/web/20201123133643/https://governor.nebraska.gov/press/gov-ricketts-encourages-nebraskans-continue-good-health-habits-support-restaurants"
"453","Rhode Island","US_RI","16-Nov","C4_Restrictions.on.gatherings",4,"G",3,"G","Effective immediately, attendance at all indoor public and private social gatherings,  including holiday gatherings, parties and celebrations shall be limited to members of a  single household, in accordance with RIDOH guidance. Notwithstanding these  restrictions, indoor social gatherings in a restaurant or with licensed catering on site  such as weddings may have up to twenty-five (25) people, provided that restaurant  rules are applied. The lower attendance at such events, the lower the risk.    http://web.archive.org/web/20201120021341/https://governor.ri.gov/documents/orders/Executive-Order-20-98.pdf"
"454","Virgin Islands","US_VI","16-Nov","C4_Restrictions.on.gatherings",3,"G",2,"G","As of November 9th, by the eighteenth supplemental executive order and proclamation by the governor, gatherings of up to and including 100 people are now permitted.    https://web.archive.org/web/20201121235059/https://www.covid19usvi.com/sites/default/files/2020-10/2020-09.30%2018th%20Supplemental%20Exec_%20Order--fully%20signed.pdf"
"455","Iowa","US_IA","17-Nov","C4_Restrictions.on.gatherings",3,"G",3,"G","On November 17th, Iowa Governor Kim Reynolds put a new restriction on the number of event and gathering attendees. The maximum permitted capacity for indoor and outdoor events was 15 and 30 people, respectively. This restriction was effective until December 10th.  http://web.archive.org/web/20201117134300/https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf "
"456","Louisiana","US_LA","17-Nov","C4_Restrictions.on.gatherings",2,"G",2,"G","No establishment should exceed 50% of total occupancy or 250 people.     Link: https://web.archive.org/web/20201120105142/https://gov.louisiana.gov/assets/Proclamations/2020/158-JBE-2020-State-of-Emergency-Renewing-COVID-19-Resilient-Louisiana.pdf"
"457","Missouri","US_MO","17-Nov","C4_Restrictions.on.gatherings",4,"T",4,"T","The new “Safer at Home” order in St. Louis County, effective Nov. 17, prohibits gatherings of more than 10 people.  https://archive.fo/YbSOw https://archive.fo/o0l2c"
"458","New Jersey","US_NJ","17-Nov","C4_Restrictions.on.gatherings",3,"G",4,"G","""Governor Phil Murphy today signed Executive Order No. 196, which lowers indoor and outdoor gathering limits. Effective Tuesday, November 17 at 6:00 a.m., the indoor gathering limit will decrease from 25 to 10 people. The outdoor gathering limit will decrease from 500 people to 150 people, effective Monday, November 23 at 6:00 a.m.""    https://web.archive.org/web/20201122222845/https://nj.gov/governor/news/news/562020/approved/20201116e.shtml"
"459","Ohio","US_OH","17-Nov","C4_Restrictions.on.gatherings",4,"G",4,"G","On November 15th Ohio Health Department Interim Director issued a Revised Order prohibiting private and public mass gathering of greater than 10 people that goes into effect on November 17th. This does not apply to weddings and funerals, however those events must also follow certain restrictions.    https://web.archive.org/web/20201123081941/https://coronavirus.ohio.gov/static/publicorders/limit-prohibit-mass-gatherings-ohio-rev-order.pdf"
"460","Utah","US_UT","17-Nov","C4_Restrictions.on.gatherings",4,"T",4,"T","Governor has lifted the requirement that casual social gatherings be limited to household members only in advance of Thanksgiving.    https://web.archive.org/web/20201123133725/https://www.sltrib.com/news/politics/2020/11/19/governor-herbert-address/    https://web.archive.org/web/20201123074356/https://coronavirus.utah.gov/state-of-emergency"
"461","Washington","US_WA","17-Nov","C4_Restrictions.on.gatherings",4,"T",4,"G","Starting on November 17, Indoor Social Gatherings with people from outside your household are prohibited unless they (a) quarantine for fourteen days (14) prior to the social gathering; or (b) quarantine for seven (7) days prior to the social gathering and receive a negative COVID-19 test result no more than 48-hours prior to the gathering. A household is defined as individuals residing in the same domicile.  2. Outdoor Social Gatherings shall be limited to five (5) people from outside your  household.     https://web.archive.org/web/20201118180857/https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.8.pdf"
"462","Washington DC","US_DC","18-Nov","C4_Restrictions.on.gatherings",3,"G",3,"G","No policy change"
"463","Iowa","US_IA","18-Nov","C4_Restrictions.on.gatherings",3,"G",3,"G","On November 18th, Iowa Governor Kim Reynolds issued a new proclamation which further clarified the requirements for athletic events and gatherings.   http://web.archive.org/web/20201118223240/https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.18.pdf "
"464","Michigan","US_MI","18-Nov","C4_Restrictions.on.gatherings",4,"G",4,"G","On November 18th, the department of health and human services of Michigan made several changes to the state-wide response. Specifically:   Indoor gatherings - Are prohibited at residential venues, except where no more than 10 persons from no more than 2 households are gathered.      See archive: https://web.archive.org/web/20201118032616/https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html  "
"465","North Carolina","US_NC","18-Nov","C4_Restrictions.on.gatherings",3,"G",3,"G","No changes to policy after checking all relevant sources."
"466","Oregon","US_OR","18-Nov","C4_Restrictions.on.gatherings",4,"G",4,"G","The two week ""freeze"" issued by Governor Brown goes into effect today, November 18 (Executive Order 20-65). https://web.archive.org/web/20201118191840/https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=37728"
